bloque,nombre,regimen,estatus,plan_o_programa,periodo_de_asignacion,ano,actividad,unidad,planeado,ejercido
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,0.83373,1.165726
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,5.632037,0.152896
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,0.853808,1.035253
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,32.216474,3.03906
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,1.156542,
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2022,INVERSION,MMUSD,1.696499,0.029419
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,2.891503,0.009723
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2023,INVERSION,MMUSD,97.849777,0.042957
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2024,GASTOS OPERACION,MMUSD,0.59116,0.526704
CNH-R02-L02-A8.BG/2017,CNH-R02-L02-A8.BG/2017,Contrato,Vigente,Exploracion,nan,2024,INVERSION,MMUSD,4.365788,
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,0.748128,0.185168
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2018,INVERSION,MMUSD,0.245173,
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,1.089925,0.102968
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,20.20177,
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,0.566777,0.825621
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,9.452744,0.239577
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,0.099046,3.520971
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,19.970875,1.516366
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,1.458708,0.01227
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2022,INVERSION,MMUSD,11.170068,0.088783
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,3.224677,0.003749
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2023,INVERSION,MMUSD,76.220604,0.017785
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2024,GASTOS OPERACION,MMUSD,0.379683,0.432385
CNH-R02-L02-A9.BG/2017,CNH-R02-L02-A9.BG/2017,Contrato,Vigente,Exploracion,nan,2024,INVERSION,MMUSD,0.008284,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,0.1072,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2018,INVERSION,MMUSD,0.037333,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,1.1682,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,7.823205,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,0.523333,0.006386
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,,0.056105
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,,0.002547
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,,0.033574
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,,0.380769
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,3.473224,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,0.075,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,4.876776,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,13.02996,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,4.78616,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,10.18646,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,1.047986,0.241486
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,1.853017,0.399498
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,10.027263,0.036102
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,2.040319,1.492675
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,19.376051,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,1.40629,0.11613
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,2.316115,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,2.441888,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,2.272052,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,12.286512,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,2.235199,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,0.32,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,2.175352,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,0.308142,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,2.252977,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,0.924426,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,2.209391,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,2.081829,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,2.044905,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,2.043659,
CNH-R02-L03-BG-01/2017,CNH-R02-L03-BG-01/2017,Contrato,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,5.821771,
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,2.908734,1.129678
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2018,INVERSION,MMUSD,0.542584,
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,2.763016,2.051521
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,12.70992,5.754263
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,1.001437,1.350305
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,5.34242,12.518056
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,1.252314,0.872192
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,8.829173,1.563562
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,1.017314,0.277821
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2022,INVERSION,MMUSD,1.618,0.092488
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,0.862314,2.470788
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2023,INVERSION,MMUSD,14.653173,4.569201
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2024,GASTOS OPERACION,MMUSD,0.209329,1.255309
CNH-R02-L03-BG-02/2017,CNH-R02-L03-BG-02/2017,Contrato,Vigente,Exploracion,nan,2024,INVERSION,MMUSD,,1.018301
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,2.238882,0.67782
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2018,INVERSION,MMUSD,0.542584,
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,1.667706,0.701583
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,4.05432,0.01224
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,1.176112,0.865923
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,,0.215894
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,,0.504331
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,,3.131511
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,0.671556,0.644864
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2022,INVERSION,MMUSD,,0.436993
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,1.230575,0.859912
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2023,INVERSION,MMUSD,3.764796,0.352533
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2024,GASTOS OPERACION,MMUSD,1.687381,0.623774
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2024,INVERSION,MMUSD,4.189356,0.0772
CNH-R02-L03-BG-03/2017,CNH-R02-L03-BG-03/2017,Contrato,Vigente,Exploracion,nan,2025,GASTOS OPERACION,MMUSD,0.580488,
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,0.063339,
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,1.999028,0.038722
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,0.74946,0.060871
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,3.683832,
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,,0.064563
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,,0.003767
CNH-R02-L03-BG-04/2017,CNH-R02-L03-BG-04/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,,0.033247
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,1.383178,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2018,INVERSION,MMUSD,0.724195,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,1.521648,3.463523
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,9.634412,0.179042
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,1.395437,2.366627
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,18.986098,0.024606
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,0.346313,1.006605
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,10.605889,1.553958
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2022,GASTOS OPERACION,MMUSD,0.165266,0.000882
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2022,INVERSION,MMUSD,1.325,0.157666
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2023,GASTOS OPERACION,MMUSD,1.027,0.56741
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2023,INVERSION,MMUSD,12.263,9.434658
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Exploracion,nan,2024,INVERSION,MMUSD,,0.015653
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2017,GASTOS OPERACION,MMUSD,0.264441,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2017,INVERSION,MMUSD,0.22515,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,3.091331,3.09841
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,2.30365,0.028954
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,2.258673,2.432852
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,1.078,0.292551
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,4.141294,2.217858
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,0.325,0.035303
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,3.164398,0.74008
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,3.207822,0.211903
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,1.970591,1.865948
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,0.919067,1.837993
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,3.396266,1.789084
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,8.209379,1.763176
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,7.198713,2.630268
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,2.883795,0.800212
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,6.924546,0.237304
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,9.98235,0.002542
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,7.066661,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,29.296377,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,7.706257,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,21.975815,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,8.295823,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,36.277973,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,9.233288,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,3.4467,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,9.175464,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,1.9067,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,9.185674,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,3.2267,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,8.835942,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,0.3667,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,8.837931,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,1.4507,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,8.517649,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,0.0604,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2035,GASTOS OPERACION,MMUSD,7.823726,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2035,INVERSION,MMUSD,0.073431,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2036,GASTOS OPERACION,MMUSD,7.348814,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2036,INVERSION,MMUSD,0.061456,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2037,GASTOS OPERACION,MMUSD,7.689193,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2037,INVERSION,MMUSD,0.061171,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2038,GASTOS OPERACION,MMUSD,6.73781,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2038,INVERSION,MMUSD,0.106531,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2039,GASTOS OPERACION,MMUSD,5.481723,
CNH-R02-L03-CS-01/2017,CNH-R02-L03-CS-01/2017,Contrato,Vigente,Extraccion,nan,2039,INVERSION,MMUSD,0.044387,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,0.236175,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,0.286258,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,1.663,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,2.191869,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,21.903804,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,0.156356,
CNH-R02-L03-CS-02/2017,CNH-R02-L03-CS-02/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,0.305,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2018,GASTOS OPERACION,MMUSD,0.236175,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2019,GASTOS OPERACION,MMUSD,0.287805,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,1.960547,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2020,GASTOS OPERACION,MMUSD,2.147179,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,13.309541,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2021,GASTOS OPERACION,MMUSD,0.156356,
CNH-R02-L03-CS-03/2017,CNH-R02-L03-CS-03/2017,Contrato,Vigente,Exploracion,nan,2021,INVERSION,MMUSD,0.305,
CNH-R02-L03-CS-04/2017,CNH-R02-L03-CS-04/2017,Contrato,Vigente,Exploracion,nan,2018,INVERSION,MMUSD,1.35139,0.900177
CNH-R02-L03-CS-04/2017,CNH-R02-L03-CS-04/2017,Contrato,Vigente,Exploracion,nan,2019,INVERSION,MMUSD,17.308156,0.561842
CNH-R02-L03-CS-04/2017,CNH-R02-L03-CS-04/2017,Contrato,Vigente,Exploracion,nan,2020,INVERSION,MMUSD,17.179161,2.516174
