bloque,nombre,periodo,petroleo_mmb,gas_natural_sin_nitrogeno_mmpcd,gas_natural_mmpcd,condensado_mbd,agua_mbd,agua,pozos_productores_gas,pozos_productores_petroleo,pozos_productores_condensado
A-0255,A-0255-2M - Campo Palo Blanco,2024-09-01,0.012955,0.004766,0.004835,,0.006935,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-08-01,0.014948,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-07-01,0.014945,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-06-01,0.014945,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-05-01,0.014945,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-04-01,0.014948,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-03-01,0.014948,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-02-01,0.014948,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2024-01-01,0.014948,0.0055,0.005578,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-12-01,0.014948,0.005826,0.005909,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-11-01,0.014948,0.005826,0.005909,,0.008002,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-10-01,0.014948,0.005499,0.005578,,0.008,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-09-01,0.014949,0.005512,0.005578,,0.008,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-08-01,0.014949,0.005512,0.005578,,0.008,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-07-01,0.014949,0.005512,0.005578,,0.008,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-06-01,0.02631,0.021417,0.021671,,0.01085,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-05-01,0.034721,0.03319,0.033584,,0.01296,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-04-01,0.035878,0.03481,0.035223,,0.01325,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-03-01,0.037646,0.035462,0.035883,,0.014262,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-02-01,0.043156,0.037447,0.03794,,0.01732,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2023-01-01,0.048903,0.039564,0.040085,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-12-01,0.045528,0.034844,0.035303,,0.01952,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-11-01,0.047876,0.0381,0.038602,,0.020105,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-10-01,0.0473,0.037414,0.037748,,0.019971,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-09-01,0.035664,0.021121,0.021309,,0.017042,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-08-01,0.048922,0.03973,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-07-01,0.045311,0.038394,0.038737,,0.018417,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-06-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-05-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-04-01,0.048855,0.039674,0.040028,,0.020339,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-03-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-02-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2022-01-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-12-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-11-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-10-01,0.048988,0.039783,0.040138,,0.020395,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-09-01,0.048923,0.039729,0.040084,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-08-01,0.039454,0.032039,0.032325,,0.016425,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-07-01,0.048923,0.039729,0.040083,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-06-01,0.048923,0.039729,0.040083,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-05-01,0.048923,0.039729,0.040083,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-04-01,0.048855,0.039526,0.040027,,0.020339,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-03-01,0.048923,0.039581,0.040083,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-02-01,0.048923,0.039581,0.040083,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2021-01-01,0.048923,0.039581,0.040083,,0.020367,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-12-01,0.047572,0.037692,0.03817,,0.020029,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-11-01,0.027988,0.010309,0.010439,,0.015117,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-10-01,0.026671,0.009824,0.009948,,0.014406,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-09-01,0.027988,0.010309,0.010439,,0.015117,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-08-01,0.027988,0.010309,0.010439,,0.015117,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-07-01,0.027988,0.010309,0.010439,,0.015117,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-06-01,0.012734,0.004687,0.004747,,0.006878,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-05-01,0.001761,0.00064,0.000648,,0.000951,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-04-01,0.017486,0.007545,0.007641,,0.009445,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-03-01,0.016786,0.009644,0.009766,,0.009067,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-02-01,0.017944,0.010309,0.010439,,0.009692,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2020-01-01,0.017944,0.010309,0.010439,,0.009692,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-12-01,0.017944,0.010309,0.010439,,0.009692,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-11-01,0.017944,0.010309,0.010439,,0.009692,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-10-01,0.013337,0.007662,0.007759,,0.007204,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-09-01,0.017844,0.010137,0.010265,,0.009638,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-08-01,0.020935,0.010309,0.010439,,0.011308,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-07-01,0.020259,0.009976,0.010103,,0.010943,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-06-01,0.024125,0.010309,0.010439,,0.013031,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-05-01,0.024922,0.010309,0.010439,,0.013461,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-04-01,0.004154,0.001718,0.00174,,0.002244,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-03-01,0.004052,0.005666,0.005737,,0.001016,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-02-01,0.031011,0.032218,0.032626,,0.007487,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2019-01-01,0.040197,0.030935,0.031327,,0.009917,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-12-01,0.040133,0.029938,0.030317,,0.010012,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-11-01,0.038384,0.030953,0.031346,,0.009329,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-10-01,0.043905,0.033254,0.033676,,0.01055,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-09-01,0.03995,0.028614,0.028977,,0.007013,2,2.0,2.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-08-01,0.019656,0.012826,0.012989,,0.002191,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-07-01,0.000386,0.00133,0.001347,,2e-05,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-06-01,0.000897,0.003093,0.003132,,4.5e-05,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-05-01,0.00164,0.005653,0.005725,,8.3e-05,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-02-01,0.006658,0.008192,0.008296,,0.000337,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2018-01-01,0.003602,0.00399,0.004041,,0.000182,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2017-05-01,0.002152,0.003837,0.004151,,0.000114,1,1.0,1.0,
A-0255,A-0255-2M - Campo Palo Blanco,2017-04-01,0.025316,0.038644,0.041814,,0.002389,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2017-03-01,0.032174,0.041994,0.045438,,0.003181,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2017-02-01,0.033061,0.070421,0.073357,,0.005633,4,4.0,4.0,
A-0255,A-0255-2M - Campo Palo Blanco,2017-01-01,0.044515,0.144336,0.147377,,0.01045,4,4.0,4.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-12-01,0.050362,0.130893,0.133196,,0.012073,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-11-01,0.041044,0.08961,0.091489,,0.008963,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-10-01,0.038894,0.07427,0.076415,,0.008026,4,4.0,4.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-09-01,0.057391,0.076634,0.079284,,0.009657,5,5.0,5.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-08-01,0.069244,0.078157,0.080647,,0.011436,5,5.0,5.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-07-01,0.058783,0.061589,0.063947,,0.009339,5,5.0,5.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-06-01,0.042405,0.060655,0.062525,,0.012674,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-05-01,0.030882,0.050652,0.052499,,0.009247,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-04-01,0.029246,0.052457,0.054404,,0.006693,3,3.0,3.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-03-01,0.045612,0.058408,0.06065,,0.011546,4,4.0,4.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-02-01,0.048571,0.05276,0.054552,,0.01293,4,4.0,4.0,
A-0255,A-0255-2M - Campo Palo Blanco,2016-01-01,0.034976,0.047171,0.049065,,0.005682,6,6.0,6.0,
A-0259,A-0259-M - Campo Pandura,2025-01-01,,4.001462,4.060856,,0.031113,39,39.0,,
A-0259,A-0259-M - Campo Pandura,2024-12-01,,3.293737,3.343328,,0.078775,39,39.0,,
A-0259,A-0259-M - Campo Pandura,2024-11-01,,3.844878,3.902994,,0.048967,41,41.0,,
A-0259,A-0259-M - Campo Pandura,2024-10-01,,4.258523,4.318328,,0.029758,41,41.0,,
A-0259,A-0259-M - Campo Pandura,2024-09-01,,4.615169,4.681339,,0.03703,41,41.0,,
A-0259,A-0259-M - Campo Pandura,2024-08-01,,4.118001,4.179,,0.035185,41,41.0,,
A-0259,A-0259-M - Campo Pandura,2024-07-01,,4.454225,4.521926,,0.036782,43,43.0,,
A-0259,A-0259-M - Campo Pandura,2024-06-01,,4.54697,4.615876,,0.014079,43,43.0,,
A-0259,A-0259-M - Campo Pandura,2024-05-01,,4.904484,4.97455,,0.040742,43,43.0,,
A-0259,A-0259-M - Campo Pandura,2024-04-01,,4.978977,5.048477,,0.012834,42,42.0,,
A-0259,A-0259-M - Campo Pandura,2024-03-01,,4.175418,4.236884,,0.016224,47,47.0,,
A-0259,A-0259-M - Campo Pandura,2024-02-01,,4.323992,4.386717,,0.028138,47,47.0,,
A-0259,A-0259-M - Campo Pandura,2024-01-01,,4.739183,4.806785,,0.015193,47,47.0,,
A-0259,A-0259-M - Campo Pandura,2023-12-01,,4.090433,4.149913,,0.023272,47,47.0,,
A-0259,A-0259-M - Campo Pandura,2023-11-01,,3.933527,3.990732,,0.044749,47,47.0,,
A-0259,A-0259-M - Campo Pandura,2023-10-01,,3.911713,3.968159,,0.039423,46,46.0,,
A-0259,A-0259-M - Campo Pandura,2023-09-01,,3.7313,3.785212,,0.048181,46,46.0,,
A-0259,A-0259-M - Campo Pandura,2023-08-01,,3.761436,3.816062,,0.04642,46,46.0,,
A-0259,A-0259-M - Campo Pandura,2023-07-01,,3.58765,3.640845,,0.057112,46,46.0,,
A-0259,A-0259-M - Campo Pandura,2023-06-01,,3.615725,3.668417,,0.072245,46,46.0,,
